88.5, 0, 10647, 0.153602
88.7, 0, 10647, 0.152566
88.9, 0, 10647, 0.151538
89.1, 0, 10647, 0.15052
89.3, 0, 10647, 0.149511
89.5, 0, 10647, 0.148511
89.7, 0, 10647, 0.14752
89.9, 0, 10647, 0.146537
90.1, 0, 10647, 0.145564
90.3, 0, 10647, 0.144599
90.5, 0, 10647, 0.143642
90.7, 0, 10647, 0.142694
90.9, 0, 10647, 0.141754
91.1, 0, 10647, 0.140823
91.3, 0, 10647, 0.139899
91.5, 0, 10647, 0.138984
91.7, 0, 10647, 0.138076
91.9, 0, 10647, 0.137177
92.1, 0, 10647, 0.136285
92.3, 0, 10647, 0.135401
92.5, 0, 10647, 0.134525
92.7, 0, 10647, 0.133656
92.9, 0, 10647, 0.132795
93.1, 0, 10647, 0.131941
93.3, 0, 10647, 0.131094
93.5, 0, 10647, 0.130254
93.7, 0, 10647, 0.129422
93.9, 0, 10647, 0.128597
94.1, 0, 10647, 0.127779
94.3, 0, 10647, 0.126967
94.5, 0, 10647, 0.126163
94.7, 0, 10647, 0.125365
94.9, 0, 10647, 0.124574
95.1, 0, 10647, 0.12379
95.3, 0, 10647, 0.123012
95.5, 0, 10647, 0.122241
95.7, 0, 10647, 0.121476
95.9, 0, 10647, 0.120718
96.1, 0, 10647, 0.119966
96.3, 0, 10647, 0.11922
96.5, 0, 10647, 0.11848
96.7, 0, 10647, 0.117746
96.9, 0, 10647, 0.117019
97.1, 0, 10647, 0.116297
97.3, 0, 10647, 0.115582
97.5, 0, 10647, 0.114872
97.7, 0, 10647, 0.114168
97.9, 0, 10647, 0.11347
98.1, 0, 10647, 0.112777
98.3, 0, 10647, 0.11209
98.5, 0, 10647, 0.111409
98.7, 0, 10647, 0.110733
98.9, 0, 10647, 0.110062
99.1, 0, 10647, 0.109397
99.3, 0, 10647, 0.108738
99.5, 0, 10647, 0.108083
99.7, 0, 10647, 0.107434
99.9, 0, 10647, 0.10679
100.1, 0, 10647, 0.106151
100.3, 0, 10647, 0.105518
100.5, 0, 10647, 0.104889
100.7, 0, 10647, 0.104265
100.9, 0, 10647, 0.103646
101.1, 0, 10647, 0.103032
101.3, 0, 10647, 0.102423
101.5, 0, 10647, 0.101819
101.7, 0, 10647, 0.10122
101.9, 0, 10647, 0.100625
102.1, 0, 10647, 0.100035
102.3, 0, 10647, 0.099449
102.5, 0, 10647, 0.098868
102.7, 0, 10647, 0.0982915
102.9, 0, 10647, 0.0977195
103.1, 0, 10647, 0.0971519
103.3, 0, 10647, 0.0965887
103.5, 0, 10647, 0.0960299
103.7, 0, 10647, 0.0954753
103.9, 0, 10647, 0.094925
104.1, 0, 10647, 0.094379
104.3, 0, 10647, 0.0938371
104.5, 0, 10647, 0.0932993
104.7, 0, 10647, 0.0927657
104.9, 0, 10647, 0.0922361
105.1, 0, 10647, 0.0917105
105.3, 0, 10647, 0.091189
105.5, 0, 10647, 0.0906713
105.7, 0, 10647, 0.0901576
105.9, 0, 10647, 0.0896478
106.1, 0, 10647, 0.0891418
106.3, 0, 10647, 0.0886396
106.5, 0, 10647, 0.0881411
106.7, 0, 10647, 0.0876464
106.9, 0, 10647, 0.0871554
107.1, 0, 10647, 0.086668
107.3, 0, 10647, 0.0861843
107.5, 0, 10647, 0.0857042
107.7, 0, 10647, 0.0852276
107.9, 0, 10647, 0.0847546
108.1, 0, 10647, 0.084285
108.3, 0, 10647, 0.0838189
108.5, 0, 10647, 0.0833563
108.7, 0, 10647, 0.082897
108.9, 0, 10647, 0.0824411
109.1, 0, 10647, 0.0819885
109.3, 0, 10647, 0.0815393
109.5, 0, 10647, 0.0810933
109.7, 0, 10647, 0.0806506
109.9, 0, 10647, 0.0802111
110.1, 0, 10647, 0.0797748
110.3, 0, 10647, 0.0793416
110.5, 0, 10647, 0.0789116
110.7, 0, 10647, 0.0784846
110.9, 0, 10647, 0.0780608
111.1, 0, 10647, 0.0776399
111.3, 0, 10647, 0.0772222
111.5, 0, 10647, 0.0768074
111.7, 0, 10647, 0.0763955
111.9, 0, 10647, 0.0759866
112.1, 0, 10647, 0.0755806
112.3, 0, 10647, 0.0751775
112.5, 0, 10647, 0.0747773
112.7, 0, 10647, 0.0743799
112.9, 0, 10647, 0.0739853
113.1, 0, 10647, 0.0735935
113.3, 0, 10647, 0.0732045
113.5, 0, 10647, 0.0728182
113.7, 0, 10647, 0.0724346
113.9, 0, 10647, 0.0720537
114.1, 0, 10647, 0.0716755
114.3, 0, 10647, 0.0712999
114.5, 0, 10647, 0.0709269
114.7, 0, 10647, 0.0705565
114.9, 0, 10647, 0.0701887
115.1, 0, 10647, 0.0698235
115.3, 0, 10647, 0.0694608
115.5, 0, 10647, 0.0691005
115.7, 0, 10647, 0.0687428
115.9, 0, 10647, 0.0683876
116.1, 0, 10647, 0.0680347
116.3, 0, 10647, 0.0676844
116.5, 0, 10647, 0.0673364
116.7, 0, 10647, 0.0669908
116.9, 0, 10647, 0.0666475
117.1, 0, 10647, 0.0663066
117.3, 0, 10647, 0.065968
117.5, 0, 10647, 0.0656317
117.7, 0, 10647, 0.0652977
117.9, 0, 10647, 0.064966
118.1, 0, 10647, 0.0646365
118.3, 0, 10647, 0.0643092
118.5, 0, 10647, 0.0639841
118.7, 0, 10647, 0.0636613
118.9, 0, 10647, 0.0633406
119.1, 0, 10647, 0.063022
119.3, 0, 10647, 0.0627056
119.5, 0, 10647, 0.0623913
119.7, 0, 10647, 0.062079
119.9, 0, 10647, 0.0617689
120.1, 0, 10647, 0.0614608
120.3, 0, 10647, 0.0611548
120.5, 0, 10647, 0.0608508
120.7, 0, 10647, 0.0605488
120.9, 0, 10647, 0.0602488
121.1, 0, 10647, 0.0599508
121.3, 0, 10647, 0.0596547
121.5, 0, 10647, 0.0593606
121.7, 0, 10647, 0.0590685
121.9, 0, 10647, 0.0587782
122.1, 0, 10647, 0.0584898
122.3, 0, 10647, 0.0582034
122.5, 0, 10647, 0.0579187
122.7, 0, 10647, 0.057636
122.9, 0, 10647, 0.0573551
123.1, 0, 10647, 0.057076
123.3, 0, 10647, 0.0567987
123.5, 0, 10647, 0.0565232
123.7, 0, 10647, 0.0562495
123.9, 0, 10647, 0.0559775
124.1, 0, 10647, 0.0557073
124.3, 0, 10647, 0.0554388
124.5, 0, 10647, 0.0551721
124.7, 0, 10647, 0.054907
124.9, 0, 10647, 0.0546437
125.1, 0, 10647, 0.054382
125.3, 0, 10647, 0.054122
125.5, 0, 10647, 0.0538637
125.7, 0, 10647, 0.053607
125.9, 0, 10647, 0.0533519
126.1, 0, 10647, 0.0530985
126.3, 0, 10647, 0.0528466
126.5, 0, 10647, 0.0525964
126.7, 0, 10647, 0.0523477
126.9, 0, 10647, 0.0521006
127.1, 0, 10647, 0.051855
127.3, 0, 10647, 0.051611
127.5, 0, 10647, 0.0513685
127.7, 0, 10647, 0.0511275
127.9, 0, 10647, 0.050888
128.1, 0, 10647, 0.0506501
128.3, 0, 10647, 0.0504136
128.5, 0, 10647, 0.0501785
128.7, 0, 10647, 0.049945
128.9, 0, 10647, 0.0497129
129.1, 0, 10647, 0.0494822
129.3, 0, 10647, 0.0492529
