54, 0.27, 82.7409, 6255, 3676.54, 35.6689, 6255, 3676.54, 33.1571, 10.935, 8.97108, 3.82625, 8.47736, 10.5674, 9.30685, 7.3433, 3.1456, 8.44278, 8.62431, 1.05336, 3.38278, 1.00902, 0.000257635, 0.119066, 0.121826, 0.409686, 0.116366, 0.426434, 0.238981, 8.80441, 7.01682, 3.04908, 7.52445, 8.3149, 1.81095, 1424.92, 1.06521, 0.163424, 0.179803, 0.195533, 0.407307, 0.164929, 0.428813, 0.173491
55, 0.275, 82.8493, 6253, 3674.23, 32.2404, 6253, 3674.23, 29.8812, 11.1324, 9.09979, 3.86028, 8.78614, 10.6991, 9.48998, 7.46394, 3.17941, 8.70232, 8.74986, 1.04475, 2.14825, 1.00911, 0.000267241, 0.121627, 0.125596, 0.407807, 0.117824, 0.430096, 0.237134, 8.97834, 7.13502, 3.0826, 7.76512, 8.44649, 1.79661, 1149.82, 1.06397, 0.158492, 0.182051, 0.197844, 0.404833, 0.167391, 0.43307, 0.178093
56, 0.28, 82.9575, 6298, 3727.17, 38.6376, 6298, 3727.17, 35.6791, 11.2145, 9.15523, 3.88044, 8.93866, 10.7332, 9.53544, 7.48526, 3.18639, 8.83011, 8.75532, 1.05946, 4.01025, 1.00921, 0.000276139, 0.124208, 0.128335, 0.406931, 0.120231, 0.428688, 0.242017, 8.92161, 7.08099, 3.06439, 7.50224, 8.37099, 1.80247, 1117.33, 1.06879, 0.164885, 0.184639, 0.203322, 0.40355, 0.167302, 0.432069, 0.176434
57, 0.285, 83.0654, 6293, 3721.26, 51.0017, 6293, 3721.26, 47.0015, 11.079, 9.03829, 3.8417, 8.82398, 10.6145, 9.502, 7.45829, 3.18386, 8.67906, 8.73382, 1.04048, 0.631574, 1.00925, 0.000283618, 0.126599, 0.1298, 0.414788, 0.123447, 0.42875, 0.24809, 8.89989, 7.07414, 3.06675, 7.38311, 8.36807, 1.74887, 1084.18, 1.06845, 0.167316, 0.187151, 0.205437, 0.413192, 0.169719, 0.430347, 0.179157
58, 0.29, 83.173, 6327, 3761.57, 51.9801, 6327, 3761.57, 47.9606, 11.0093, 9.01122, 3.83275, 8.63944, 10.5905, 9.41504, 7.41077, 3.1658, 8.52007, 8.68552, 1.05699, 2.85529, 1.00927, 0.00028712, 0.126067, 0.131097, 0.40906, 0.121304, 0.431662, 0.244334, 8.81267, 7.02138, 3.04537, 7.14714, 8.30337, 1.76332, 945.234, 1.06908, 0.172478, 0.187035, 0.205919, 0.408684, 0.169358, 0.432037, 0.183008
59, 0.295, 83.2803, 6311, 3742.53, 45.8348, 6311, 3742.53, 42.1988, 10.9014, 8.93828, 3.80907, 8.46108, 10.5225, 9.29552, 7.3206, 3.13522, 8.35281, 8.59023, 1.03799, 0.455558, 1.00924, 0.000293386, 0.128852, 0.133268, 0.410969, 0.12462, 0.426841, 0.25191, 8.63305, 6.8878, 3.00355, 6.79805, 8.16348, 1.83091, 1330.22, 1.07133, 0.181823, 0.190176, 0.207171, 0.408715, 0.174092, 0.429095, 0.183509
60, 0.3, 83.3873, 6314, 3746.07, 66.4517, 6314, 3746.07, 60.8861, 10.9022, 8.93169, 3.80872, 8.46992, 10.5154, 9.28876, 7.30595, 3.13131, 8.35057, 8.58124, 1.0544, 3.03243, 1.00938, 0.000303786, 0.130096, 0.134329, 0.410844, 0.126079, 0.426215, 0.256417, 8.62597, 6.87151, 2.99978, 6.84337, 8.15372, 1.94099, 1444.57, 1.07247, 0.182818, 0.190719, 0.208317, 0.406962, 0.174156, 0.430096, 0.189644
61, 0.305, 83.4941, 6356, 3796.07, 64.6249, 6356, 3796.07, 59.1463, 10.8581, 8.91553, 3.80557, 8.40385, 10.5014, 9.29721, 7.32945, 3.14566, 8.28508, 8.61688, 1.06086, 3.00456, 1.00941, 0.000307041, 0.13027, 0.135754, 0.415008, 0.125004, 0.426653, 0.259329, 8.57019, 6.85849, 3.00263, 6.65858, 8.15562, 1.80355, 1171.68, 1.07461, 0.183756, 0.192057, 0.211764, 0.409874, 0.173443, 0.431787, 0.181662
62, 0.31, 83.6006, 6245, 3665.22, 67.294, 6245, 3665.22, 61.5934, 10.8004, 8.89778, 3.7989, 8.35471, 10.4717, 9.20135, 7.27027, 3.12128, 8.23894, 8.53413, 1.06436, 4.68732, 1.00961, 0.000318193, 0.131923, 0.136836, 0.403268, 0.127367, 0.433571, 0.261958, 8.45736, 6.78316, 2.97439, 6.58562, 8.063, 1.94837, 1419.43, 1.07645, 0.183979, 0.194291, 0.214656, 0.401891, 0.175535, 0.434949, 0.18426
63, 0.315, 83.7068, 6275, 3700.26, 55.9547, 6275, 3700.26, 51.125, 10.8835, 8.92593, 3.81037, 8.42468, 10.5067, 9.21707, 7.24132, 3.10908, 8.2983, 8.50715, 1.05959, 3.07176, 1.00981, 0.000328279, 0.133408, 0.138711, 0.40524, 0.128358, 0.426152, 0.258765, 8.49568, 6.77055, 2.96649, 6.67635, 8.05362, 2.01296, 1323.28, 1.07582, 0.183336, 0.197252, 0.215698, 0.400858, 0.180245, 0.430535, 0.184197
64, 0.32, 83.8128, 6328, 3762.91, 42.2353, 6328, 3762.91, 38.7318, 10.9083, 8.95018, 3.81383, 8.59353, 10.5242, 9.2845, 7.29748, 3.12846, 8.41082, 8.56224, 1.05858, 3.01083, 1.00996, 0.000338528, 0.13483, 0.142173, 0.405178, 0.127903, 0.430942, 0.268251, 8.54514, 6.81733, 2.97817, 6.70613, 8.09591, 1.92831, 1163.45, 1.07983, 0.198539, 0.198463, 0.220624, 0.403706, 0.17786, 0.432413, 0.19049
65, 0.325, 83.9185, 6367, 3809.23, 60.4543, 6367, 3809.23, 55.1797, 10.9606, 8.98677, 3.82365, 8.6367, 10.5633, 9.32482, 7.32197, 3.13421, 8.44624, 8.58383, 1.07698, 8.23893, 1.01015, 0.000350349, 0.13575, 0.141488, 0.402767, 0.130413, 0.433008, 0.269722, 8.57551, 6.84225, 2.98446, 6.76239, 8.11597, 2.03766, 1522.07, 1.07967, 0.196476, 0.200464, 0.219378, 0.401734, 0.182952, 0.434041, 0.189895
66, 0.33, 84.0239, 6362, 3803.35, 73.6774, 6362, 3803.35, 67.0131, 10.7794, 8.90069, 3.80062, 8.45813, 10.4764, 9.18376, 7.25841, 3.11903, 8.28068, 8.52373, 1.07142, 7.21907, 1.01021, 0.000364186, 0.13955, 0.148735, 0.403863, 0.131037, 0.432976, 0.273353, 8.50576, 6.81855, 2.9776, 6.7123, 8.09831, 1.94969, 1217.93, 1.07946, 0.200938, 0.205069, 0.226758, 0.403143, 0.184865, 0.433696, 0.192837
67, 0.335, 84.1291, 6392, 3839.19, 50.4577, 6392, 3839.19, 45.9242, 10.8284, 8.92418, 3.80355, 8.49015, 10.5023, 9.22045, 7.27024, 3.11876, 8.29896, 8.52729, 1.08094, 8.99973, 1.01043, 0.000373258, 0.141385, 0.149069, 0.402986, 0.134221, 0.433415, 0.278143, 8.54464, 6.83025, 2.97722, 6.74344, 8.10263, 1.94093, 1117.36, 1.08006, 0.202725, 0.207151, 0.228522, 0.399293, 0.187688, 0.437109, 0.198065
68, 0.34, 84.234, 6331, 3766.39, 72.4666, 6331, 3766.39, 65.7403, 10.947, 8.99762, 3.83568, 8.67621, 10.5808, 9.29038, 7.29917, 3.13244, 8.46386, 8.5575, 1.05124, 1.30945, 1.01068, 0.000391117, 0.142499, 0.148943, 0.40236, 0.136466, 0.431098, 0.286407, 8.57012, 6.83954, 2.9826, 6.8865, 8.11005, 1.93869, 1130.03, 1.08422, 0.204811, 0.210104, 0.232172, 0.399887, 0.189636, 0.433571, 0.196375
69, 0.345, 84.3386, 6369, 3811.76, 45.8242, 6369, 3811.76, 41.6529, 10.9253, 8.99601, 3.83113, 8.82795, 10.5738, 9.31455, 7.338, 3.1446, 8.56933, 8.60009, 1.05669, 1.06619, 1.01066, 0.000391055, 0.143207, 0.149281, 0.404145, 0.137635, 0.433571, 0.286658, 8.58264, 6.85547, 2.99007, 6.85103, 8.12481, 1.87565, 1205.06, 1.08346, 0.201213, 0.21074, 0.229496, 0.398479, 0.193762, 0.439237, 0.200758
70, 0.35, 84.443, 6365, 3806.99, 45.5087, 6365, 3806.99, 41.3522, 10.8446, 8.9523, 3.81849, 8.50993, 10.5431, 9.25069, 7.30577, 3.13646, 8.33256, 8.58358, 1.06299, 3.11057, 1.01068, 0.000389686, 0.145026, 0.150908, 0.409842, 0.1394, 0.428249, 0.288286, 8.56511, 6.84504, 2.98874, 6.73889, 8.13275, 1.80037, 978.353, 1.08248, 0.199958, 0.2127, 0.23188, 0.403926, 0.19487, 0.434166, 0.204765
71, 0.355, 84.5471, 5927, 3308.83, 54.3232, 5927, 3308.83, 49.1995, 10.8215, 8.91736, 3.80294, 8.51008, 10.4924, 9.24975, 7.29101, 3.13069, 8.30933, 8.553, 1.05103, 0.666208, 1.01061, 0.00039126, 0.146616, 0.152111, 0.409185, 0.141408, 0.430785, 0.297646, 8.53168, 6.8077, 2.97508, 6.6354, 8.07421, 1.92672, 1318.22, 1.08522, 0.207996, 0.214462, 0.232229, 0.404301, 0.197947, 0.435669, 0.211652
72, 0.36, 84.651, 5781, 3149.69, 39.6769, 5781, 3149.69, 36.0575, 10.7805, 8.91338, 3.80615, 8.54174, 10.495, 9.13355, 7.21704, 3.10157, 8.35177, 8.46996, 1.05716, 1.03707, 1.01075, 0.000395709, 0.146881, 0.153599, 0.400013, 0.14077, 0.431599, 0.295298, 8.40396, 6.72287, 2.94273, 6.64724, 7.98899, 1.87632, 1240.18, 1.08572, 0.207818, 0.213656, 0.236055, 0.398353, 0.19314, 0.433258, 0.203794
73, 0.365, 84.7546, 5957, 3341.36, 50.1349, 5957, 3341.36, 45.3537, 10.7874, 8.89851, 3.8006, 8.23278, 10.472, 9.20548, 7.26171, 3.12245, 8.10926, 8.52485, 1.06884, 3.34621, 1.01075, 0.000402129, 0.148541, 0.154593, 0.410594, 0.142839, 0.42778, 0.29702, 8.50357, 6.80187, 2.97241, 6.66353, 8.06853, 2.09397, 1394.07, 1.08586, 0.21048, 0.215996, 0.236617, 0.40499, 0.19678, 0.433383, 0.206862
74, 0.37, 84.8579, 5941, 3323.22, 51.0901, 5941, 3323.22, 46.1532, 10.7735, 8.88036, 3.79661, 8.1849, 10.4543, 9.18745, 7.23411, 3.11659, 8.06848, 8.49295, 1.09779, 13.3582, 1.01085, 0.000403119, 0.150699, 0.158443, 0.408465, 0.143559, 0.429251, 0.296018, 8.49662, 6.79151, 2.97035, 6.66766, 8.05645, 2.13988, 1606.18, 1.08523, 0.208469, 0.217755, 0.236729, 0.405898, 0.2001, 0.431818, 0.207519
75, 0.375, 84.961, 5923, 3304.11, 42.0679, 5923, 3304.11, 38.02, 10.7292, 8.82568, 3.77939, 8.14253, 10.3953, 9.17405, 7.20913, 3.11176, 8.02186, 8.47141, 1.04863, 0.515379, 1.01082, 0.000400217, 0.154619, 0.162009, 0.413098, 0.147668, 0.42706, 0.291541, 8.47878, 6.76303, 2.9632, 6.60779, 8.02594, 1.6286, 282.483, 1.08448, 0.203036, 0.220565, 0.240728, 0.409686, 0.2016, 0.430472, 0.208427
76, 0.38, 85.0639, 6050, 3442.43, 36.0045, 6050, 3442.43, 32.51, 10.8356, 8.91078, 3.80384, 8.20773, 10.4953, 9.19785, 7.21876, 3.10663, 8.10785, 8.47968, 1.08499, 11.7387, 1.01092, 0.000401827, 0.154881, 0.161047, 0.411188, 0.14898, 0.422302, 0.298272, 8.49649, 6.76196, 2.95551, 6.68418, 8.02722, 1.69713, 279.866, 1.08526, 0.199048, 0.222038, 0.240897, 0.406774, 0.204157, 0.426716, 0.213467
77, 0.385, 85.1665, 6240, 3659.39, 59.2909, 6240, 3659.39, 53.2513, 10.5679, 8.73198, 3.74214, 7.60291, 10.2898, 9.00413, 7.10165, 3.06861, 7.6072, 8.34488, 1.05506, 0.76518, 1.01089, 0.000403773, 0.159172, 0.165964, 0.410187, 0.152698, 0.426371, 0.297395, 8.40903, 6.71247, 2.94294, 6.51819, 7.96957, 1.7518, 355.441, 1.08061, 0.196007, 0.226785, 0.246832, 0.409623, 0.207736, 0.426935, 0.223297
78, 0.39, 85.2689, 6227, 3644.26, 51.8523, 6227, 3644.26, 46.5437, 10.6041, 8.74895, 3.752, 7.55527, 10.3166, 9.01302, 7.09358, 3.0679, 7.57574, 8.34351, 1.09348, 12.9826, 1.01101, 0.000414581, 0.158725, 0.164873, 0.410312, 0.152752, 0.424023, 0.305879, 8.40402, 6.71199, 2.94104, 6.49406, 7.97286, 1.89942, 606.101, 1.08155, 0.192658, 0.227, 0.246451, 0.409905, 0.208333, 0.42443, 0.22577
79, 0.395, 85.371, 6146, 3550.27, 34.8105, 6146, 3550.27, 31.3543, 10.5802, 8.75956, 3.7508, 7.94034, 10.3197, 8.99756, 7.10073, 3.06719, 7.83078, 8.34766, 1.06853, 1.59788, 1.01109, 0.000420847, 0.159488, 0.165686, 0.411783, 0.153618, 0.423022, 0.298491, 8.35982, 6.67219, 2.92795, 6.48929, 7.93285, 1.66999, 315.329, 1.08402, 0.202231, 0.226992, 0.245233, 0.411971, 0.209374, 0.422834, 0.221168
80, 0.4, 85.4729, 6029, 3418.58, 37.8575, 6029, 3418.58, 33.9845, 10.584, 8.73693, 3.74588, 7.93703, 10.2762, 9.00977, 7.09336, 3.06624, 7.81919, 8.31979, 1.06833, 2.08602, 1.01112, 0.00042872, 0.16156, 0.16606, 0.408809, 0.157523, 0.426935, 0.309698, 8.35512, 6.66944, 2.92898, 6.48541, 7.92043, 1.68815, 320.483, 1.08308, 0.201058, 0.229244, 0.249502, 0.410218, 0.210302, 0.425526, 0.225394
81, 0.405, 85.5745, 6052, 3444.22, 38.6039, 6052, 3444.22, 34.6482, 10.5721, 8.72194, 3.74075, 7.73064, 10.2613, 9.0052, 7.08164, 3.06449, 7.68436, 8.31327, 1.104, 14.6569, 1.01118, 0.000430332, 0.163092, 0.169634, 0.413098, 0.156944, 0.423209, 0.302874, 8.40239, 6.69132, 2.93553, 6.5633, 7.94319, 1.87757, 475.711, 1.08092, 0.190141, 0.230882, 0.249877, 0.414068, 0.212671, 0.422239, 0.228619
82, 0.41, 85.6759, 6223, 3639.65, 54.6538, 6223, 3639.65, 48.8497, 10.5758, 8.74256, 3.74313, 7.61046, 10.2807, 8.9948, 7.0809, 3.06135, 7.59228, 8.31707, 1.07011, 1.77116, 1.01123, 0.000437374, 0.163924, 0.171664, 0.412472, 0.156549, 0.422427, 0.304596, 8.4583, 6.72551, 2.94413, 6.5842, 7.9892, 1.78035, 405.108, 1.07925, 0.190285, 0.232376, 0.252781, 0.413787, 0.212691, 0.421112, 0.235443
83, 0.415, 85.777, 6080, 3474.48, 39.3903, 6080, 3474.48, 35.1817, 10.4056, 8.63236, 3.70943, 7.47933, 10.1773, 8.81561, 6.95526, 3.01958, 7.47029, 8.18706, 1.0628, 1.25638, 1.01118, 0.000436948, 0.165461, 0.172683, 0.413317, 0.158549, 0.417637, 0.303437, 8.24912, 6.58926, 2.89997, 6.45212, 7.84142, 1.6716, 312.755, 1.08082, 0.198545, 0.234739, 0.253506, 0.414288, 0.216458, 0.416667, 0.233221
84, 0.42, 85.878, 6016, 3402.48, 42.4549, 6016, 3402.48, 37.911, 10.3841, 8.60746, 3.70423, 7.38406, 10.1566, 8.80566, 6.94499, 3.01874, 7.38629, 8.17826, 1.09203, 15.2923, 1.01113, 0.000438564, 0.16762, 0.174506, 0.41075, 0.161193, 0.421049, 0.306192, 8.26684, 6.59514, 2.90197, 6.37476, 7.85017, 1.86855, 603.429, 1.07992, 0.192668, 0.236663, 0.255806, 0.40931, 0.21856, 0.422489, 0.236915
85, 0.425, 85.9786, 6106, 3504.39, 40.8205, 6106, 3504.39, 36.5688, 10.424, 8.6018, 3.70222, 7.61821, 10.1389, 8.84066, 6.93843, 3.01759, 7.54939, 8.16279, 1.10028, 16.2625, 1.01103, 0.000441598, 0.168929, 0.179195, 0.410124, 0.159158, 0.421863, 0.310199, 8.30034, 6.60961, 2.90618, 6.57791, 7.85385, 2.21623, 5087.74, 1.0782, 0.191521, 0.238075, 0.263227, 0.407526, 0.21419, 0.424462, 0.239513
86, 0.43, 86.0791, 5881, 3252.73, 34.4875, 5881, 3252.73, 30.8176, 10.3628, 8.57471, 3.69233, 7.66245, 10.1051, 8.82757, 6.95152, 3.02422, 7.5597, 8.17304, 1.07705, 2.67734, 1.01093, 0.000439331, 0.168772, 0.175713, 0.410938, 0.162235, 0.425088, 0.317775, 8.34442, 6.65376, 2.92227, 6.73793, 7.89574, 1.86355, 582.154, 1.07658, 0.186654, 0.238408, 0.261972, 0.406461, 0.216189, 0.429564, 0.245367
87, 0.435, 86.1793, 5968, 3348.54, 35.4791, 5968, 3348.54, 31.5612, 10.4343, 8.6387, 3.71141, 8.07653, 10.1624, 8.8483, 6.96658, 3.02285, 7.86395, 8.17982, 1.10054, 16.8953, 1.0111, 0.000450955, 0.171762, 0.179939, 0.411157, 0.163939, 0.420736, 0.318964, 8.25808, 6.58975, 2.90002, 6.59151, 7.83366, 1.80606, 540.613, 1.08112, 0.205886, 0.242543, 0.266044, 0.410187, 0.219996, 0.421707, 0.245304
88, 0.44, 86.2793, 5863, 3232.79, 38.7381, 5863, 3232.79, 34.522, 10.3069, 8.55298, 3.68803, 7.70068, 10.0838, 8.73097, 6.88558, 2.99974, 7.5663, 8.10035, 1.11752, 18.8861, 1.01116, 0.000459119, 0.173403, 0.1831, 0.40956, 0.164316, 0.421112, 0.314707, 8.22971, 6.57538, 2.89472, 6.56581, 7.81897, 1.87799, 583.934, 1.07644, 0.192957, 0.241015, 0.264913, 0.408434, 0.218448, 0.422239, 0.251816
89, 0.445, 86.379, 5975, 3356.6, 32.5571, 5975, 3356.6, 29.0526, 10.4041, 8.62972, 3.71399, 7.97389, 10.1572, 8.82494, 6.95724, 3.02436, 7.76522, 8.17289, 1.07904, 2.25405, 1.01133, 0.000472633, 0.173483, 0.180701, 0.40931, 0.166731, 0.422771, 0.317931, 8.32357, 6.64966, 2.9198, 6.70972, 7.89712, 1.83505, 564.273, 1.07866, 0.210788, 0.24265, 0.26501, 0.40762, 0.221575, 0.424462, 0.248623
90, 0.45, 86.4785, 6032, 3420.74, 38.2102, 6032, 3420.74, 33.9994, 10.3773, 8.59832, 3.69891, 7.94134, 10.1235, 8.84817, 6.96648, 3.02902, 7.70907, 8.17747, 1.079, 2.06206, 1.01135, 0.000483644, 0.17504, 0.184246, 0.410531, 0.166433, 0.426402, 0.322032, 8.3379, 6.65572, 2.92395, 6.62593, 7.89822, 1.78647, 555.029, 1.07816, 0.20306, 0.244145, 0.267523, 0.408246, 0.222263, 0.428719, 0.256887
91, 0.455, 86.5778, 5988, 3371.02, 36.3909, 5988, 3371.02, 32.285, 10.4121, 8.62669, 3.7116, 8.01662, 10.1575, 8.84492, 6.96173, 3.02663, 7.79113, 8.17966, 1.11483, 18.5457, 1.01149, 0.000486545, 0.175096, 0.180485, 0.41363, 0.170145, 0.41986, 0.32557, 8.32563, 6.64693, 2.91885, 6.72365, 7.88746, 1.98751, 924.077, 1.08008, 0.204827, 0.245332, 0.263485, 0.413098, 0.228069, 0.420392, 0.254727
92, 0.46, 86.6769, 5979, 3361.03, 39.6729, 5979, 3361.03, 35.1076, 10.3786, 8.61582, 3.7069, 7.88431, 10.1395, 8.79051, 6.93468, 3.01389, 7.71322, 8.14113, 1.08607, 3.25487, 1.01136, 0.000472867, 0.178078, 0.185365, 0.414413, 0.171101, 0.41626, 0.326321, 8.3024, 6.63554, 2.9094, 6.68992, 7.86466, 1.80321, 522.099, 1.07961, 0.213441, 0.248005, 0.269084, 0.410374, 0.2276, 0.420298, 0.254164
93, 0.465, 86.7757, 5999, 3383.38, 39.6068, 5999, 3383.38, 35.0175, 10.3858, 8.61986, 3.70963, 7.88532, 10.1672, 8.79652, 6.93056, 3.01564, 7.70873, 8.15261, 1.07633, 1.905, 1.01145, 0.000472336, 0.178051, 0.183981, 0.410656, 0.172538, 0.420016, 0.331674, 8.29934, 6.62462, 2.90899, 6.69348, 7.86131, 1.85061, 561.701, 1.08139, 0.21721, 0.249447, 0.270323, 0.404802, 0.229927, 0.42587, 0.259673
94, 0.47, 86.8743, 5909, 3283.54, 35.6802, 5909, 3283.54, 31.5915, 10.2327, 8.47209, 3.66547, 7.37955, 10.0262, 8.70141, 6.84634, 2.99404, 7.30152, 8.08169, 1.08163, 2.6156, 1.01129, 0.000463171, 0.180068, 0.185829, 0.410875, 0.174727, 0.423272, 0.332457, 8.20361, 6.5643, 2.89273, 6.3415, 7.8025, 1.89321, 591.911, 1.07847, 0.204095, 0.250658, 0.271117, 0.407557, 0.231528, 0.42659, 0.254257
95, 0.475, 86.9727, 5866, 3235.9, 38.1882, 5866, 3235.9, 33.8525, 10.4414, 8.5937, 3.704, 8.81692, 10.1555, 8.85869, 6.91634, 3.01394, 8.23569, 8.15369, 1.08538, 2.42253, 1.01144, 0.000472218, 0.179688, 0.184163, 0.415227, 0.175344, 0.417136, 0.339125, 8.13862, 6.49652, 2.8713, 6.25753, 7.72616, 1.81726, 494.762, 1.08881, 0.256853, 0.251085, 0.271225, 0.40571, 0.232001, 0.426653, 0.255228
96, 0.48, 87.0709, 5761, 3121.88, 46.5254, 5761, 3121.88, 41.0893, 10.3489, 8.52636, 3.68483, 8.70641, 10.0862, 8.80015, 6.87698, 3.00534, 8.12792, 8.11889, 1.08345, 2.58906, 1.01144, 0.000486324, 0.180086, 0.186628, 0.414194, 0.173744, 0.420141, 0.338812, 8.10512, 6.47508, 2.86744, 6.21422, 7.70882, 1.79503, 492.731, 1.08647, 0.248334, 0.249259, 0.270801, 0.40236, 0.229325, 0.431975, 0.253663
97, 0.485, 87.1688, 5816, 3181.41, 42.9681, 5816, 3181.41, 37.9012, 10.4913, 8.61837, 3.70822, 8.76307, 10.1659, 8.92963, 6.95787, 3.02699, 8.17462, 8.19139, 1.08508, 2.48634, 1.01167, 0.000502274, 0.182884, 0.18816, 0.411971, 0.17784, 0.423491, 0.351803, 8.17374, 6.52957, 2.8828, 6.20475, 7.771, 2.20328, 2543.21, 1.08895, 0.257217, 0.251923, 0.273216, 0.406273, 0.232026, 0.429189, 0.259579
98, 0.49, 87.2665, 5863, 3232.68, 46.7737, 5863, 3232.68, 41.2423, 10.4237, 8.59586, 3.71139, 8.83817, 10.1552, 8.84661, 6.91987, 3.01994, 8.24927, 8.15927, 1.09546, 3.64265, 1.01163, 0.000492139, 0.186545, 0.194716, 0.411564, 0.178843, 0.421081, 0.345793, 8.09761, 6.48503, 2.87026, 6.20272, 7.71964, 1.97566, 2005.89, 1.0909, 0.267787, 0.257335, 0.281973, 0.403331, 0.234671, 0.429314, 0.25623
99, 0.495, 87.364, 5859, 3228.34, 44.5309, 5859, 3228.34, 39.1791, 10.5056, 8.64571, 3.71951, 8.95941, 10.2027, 8.91748, 6.956, 3.02659, 8.33463, 8.19347, 1.09584, 3.57943, 1.01176, 0.000503337, 0.187435, 0.195064, 0.412127, 0.180065, 0.420799, 0.356687, 8.1338, 6.50755, 2.87359, 6.26874, 7.74095, 2.25889, 2655.24, 1.09233, 0.260275, 0.259937, 0.287345, 0.402329, 0.234735, 0.430597, 0.261426
100, 0.5, 87.4613, 5884, 3255.8, 44.5921, 5884, 3255.8, 39.1918, 10.455, 8.60164, 3.70425, 8.85224, 10.1355, 8.9126, 6.95176, 3.02821, 8.23436, 8.17631, 1.08837, 3.37247, 1.01176, 0.000512594, 0.188319, 0.196469, 0.410343, 0.180626, 0.426528, 0.354527, 8.1214, 6.49825, 2.87241, 6.17174, 7.7252, 2.27853, 2704.18, 1.09238, 0.260798, 0.258825, 0.28647, 0.40452, 0.233189, 0.43235, 0.261865
101, 0.505, 87.5584, 5813, 3177.82, 40.2539, 5813, 3177.82, 35.5108, 10.4423, 8.62867, 3.71638, 9.03989, 10.1821, 8.83283, 6.90942, 3.00973, 8.36931, 8.13238, 1.09321, 3.39512, 1.01205, 0.000524111, 0.187488, 0.193147, 0.409874, 0.182158, 0.419672, 0.355059, 8.08296, 6.4692, 2.86086, 6.29738, 7.69321, 2.04102, 2131.91, 1.09088, 0.266969, 0.258041, 0.282797, 0.399011, 0.235248, 0.430535, 0.260675
102, 0.51, 87.6552, 5979, 3360.97, 56.0841, 5979, 3360.97, 49.1584, 10.5888, 8.72138, 3.74151, 9.25087, 10.2691, 8.97777, 6.99933, 3.038, 8.5362, 8.22516, 1.09094, 3.65139, 1.01216, 0.000533805, 0.189277, 0.194269, 0.411032, 0.18472, 0.420955, 0.361664, 8.21575, 6.5651, 2.88761, 6.42331, 7.79102, 2.13064, 2181.51, 1.09256, 0.27212, 0.262087, 0.2883, 0.401421, 0.237842, 0.430566, 0.271099
103, 0.515, 87.7519, 5927, 3302.76, 44.467, 5927, 3302.76, 39.1761, 10.613, 8.77214, 3.75984, 9.28222, 10.3345, 8.9166, 6.96543, 3.02131, 8.58118, 8.19526, 1.07364, 1.44353, 1.01237, 0.000548086, 0.189388, 0.19648, 0.412597, 0.182347, 0.410938, 0.355059, 8.18689, 6.5396, 2.87304, 6.48507, 7.75823, 2.01294, 2065.86, 1.0929, 0.278101, 0.261425, 0.28532, 0.398166, 0.239078, 0.425369, 0.27495
104, 0.52, 87.8483, 5972, 3352.88, 52.3574, 5972, 3352.88, 45.7715, 10.5894, 8.76693, 3.7576, 9.24062, 10.3302, 8.96118, 7.01342, 3.04463, 8.53172, 8.25384, 1.08033, 2.9466, 1.01214, 0.000538172, 0.194041, 0.198737, 0.4141, 0.189403, 0.416103, 0.366078, 8.19879, 6.56642, 2.88931, 6.41665, 7.80108, 2.20878, 2299.54, 1.09537, 0.28589, 0.263561, 0.287561, 0.403644, 0.240935, 0.426559, 0.270567
105, 0.525, 87.9445, 5900, 3272.83, 60.7688, 5900, 3272.83, 53.177, 10.4936, 8.70868, 3.74237, 9.15125, 10.2712, 8.87541, 6.95893, 3.02962, 8.44929, 8.19972, 1.08288, 2.9502, 1.01226, 0.000551191, 0.193491, 0.200536, 0.411157, 0.18661, 0.418388, 0.363449, 8.09191, 6.50422, 2.87186, 6.31278, 7.73145, 2.17349, 2280.96, 1.09607, 0.286313, 0.264798, 0.288197, 0.402047, 0.242971, 0.427498, 0.265308
106, 0.53, 88.0405, 5625, 2983.56, 47.1928, 5625, 2983.56, 41.1608, 10.3461, 8.58299, 3.70374, 9.08651, 10.1365, 8.79308, 6.89593, 3.01384, 8.33723, 8.13297, 1.09108, 3.18523, 1.01205, 0.000553911, 0.196005, 0.198094, 0.418889, 0.193929, 0.414945, 0.377724, 7.94027, 6.37471, 2.83849, 5.99215, 7.61149, 2.10501, 2160.82, 1.10098, 0.29624, 0.266824, 0.289147, 0.414288, 0.244709, 0.419547, 0.269346
107, 0.535, 88.1364, 5542, 2896.07, 33.0635, 5542, 2896.07, 28.9098, 9.99596, 8.31244, 3.622, 7.11311, 9.86931, 8.51916, 6.70902, 2.96075, 7.00325, 7.95194, 1.09518, 4.0481, 1.01189, 0.000553512, 0.196897, 0.20335, 0.415947, 0.19054, 0.419891, 0.368958, 7.8359, 6.30591, 2.81733, 5.59835, 7.53458, 2.11335, 2178.84, 1.09056, 0.232082, 0.267137, 0.291177, 0.409623, 0.243959, 0.426215, 0.266028
